,commenterID,UserName,Date,Text,Sentiment,Polarity
3364,UCq3Du_ffaKcNeWwyqn6d5Fw,@ivanvargas1073,2023-03-14 02:20:41+00:00,huel embarg ansios veng ansied buen comenc invert hac notici alient accion sig buen preci rendimient rent fij altos,Neutral,0
3363,UCUDG0z6gIYe5U6plP73ktuA,@carlossegundotoledosaavedr6128,2023-03-14 02:24:06+00:00,teor chil igual quebr sig cotiz ultim retir pas banc segur retir impos esto resuelv,Neutral,0
5602,UC1K6iACyurp522LN54Yff0g,@andreslezama3910,2023-03-14 02:29:41+00:00,saqu diner banc,Neutral,0
5601,UCeZ6s8kkQUd-4Bvq81Z6zvw,@cecilioneus5183,2023-03-14 02:31:31+00:00,cuant pag bancosbrsu vide subestim inteligent human brpor expliqu expliqu ningun tip defens usur abus empres financ bancari vien realiz siemprebr comienz ojal termin tod malign dinam empres financ siempr,Neutral,0
5600,UCS3sstNbKdp7dPtTpMl2X7g,@norahberumen,2023-03-14 02:31:54+00:00,graci info excelent vide siempr,Positive,1
5599,UCDKxlqmuXjFgWRghcdLYxPA,@erikajleiva,2023-03-14 02:34:21+00:00,sal compr papel higien fragil,Negative,-1
5598,UCAlEHmu-70XGCGI2nIh-mCw,@DANUNAVARRO,2023-03-14 02:34:33+00:00,hac vide camin call jajj bien cas,Neutral,0
3361,UChCRZEfVeRjGp6uyxn9g55w,@allex_lion_heart,2023-03-14 02:37:19+00:00,vide fobapro ple,Negative,-1
5597,UCH3vNCKEfT5eOJTUNkDlWgA,@OMARHERNANDEZ-wg4vl,2023-03-14 02:38:56+00:00,ciert referent bol niev impresion diner limit natural creacion hiperinfl eeuu encuentr atrap opcion creativ salv banc bol niev cre nuev orden financier,Neutral,0
3360,UCwqFVJ4B-LrNlOd_HCeyzYw,@luisenriquefalcondelgado4948,2023-03-14 02:39:42+00:00,graci omar inform valios,Positive,1
5596,UCB3iOo-PeGFzJieeD_KnjxQ,@tutoeefdtc,2023-03-14 02:43:54+00:00,graci buen explic,Positive,1
3359,UCFFZrFSnssh4b1qsQ3k2Ytg,@JVN1111,2023-03-14 02:50:15+00:00,buen informacionbendicion,Positive,1
3358,UCTUdsMKKjABWb80boFK3krg,@ednaclaudiabravo8273,2023-03-14 02:54:07+00:00,buen inform quier hag vide fobapro,Neutral,0
5595,UCeuvxYvd_wYqUiz3NU94oog,@Eoos7,2023-03-14 02:56:23+00:00,blablablahbrl altos ejecut silicon valley bank inclu director ejecut empez vend accion valor vari millon dolar febrer,Neutral,0
3357,UC0MahlQ1Oxku-nj0nNVdNLw,@mariossalazar5200,2023-03-14 02:57:10+00:00,bien invert forex ten preocup bols gring,Neutral,0
5594,UCZi5_DZTty3mWHdHTA5TSAw,@fernandobravo9333,2023-03-14 02:57:23+00:00,inform dueñ banc vend accion seman estall problem adicional pag ejecut cierr dec dec minim administr vide,Neutral,0
3356,UCyg2a9txnCgrzrupYQBPnsA,@MagicOscar,2023-03-14 03:05:27+00:00,entrar banc opin tesl ahorit omar cayend compr nuev,Neutral,0
3355,UCMw89RiF2qpMNwa3Z63-otw,@JUAN.GARCIA19,2023-03-14 03:06:13+00:00,graci informaci omar salud,Neutral,0
3354,UCVRnYEOHViEnMLeHsYObF1g,@OscarSanchez-pu2kp,2023-03-14 03:18:54+00:00,vei ven prediccion bas hech histor bien predij robert kiyosaky bols colaps efect com crisis cicl tiempobr prepar aran ric tiemp crisis,Neutral,0
5593,UC-7d_rgfhc4sX5eT_hIOgSw,@Maisonier,2023-03-14 03:21:48+00:00,dueñ sab quotnaturalez humanaquot clas especul sirv arregl intent arregl seri pon parch acab negoci dueñ mund,Neutral,0
5592,UCTPR_TI1s0rwr6ZWmRPZRoQ,@xolox666,2023-03-14 03:30:42+00:00,cachet pis tierr despert fuerz sector tecnolog minimiz inminent caid tip econom bas especul sobrendeud serv estim veg despiert tiemp,Neutral,0
3353,UC2YbVOD53acS5Hqi6hUXCTg,@chuckpq52,2023-03-14 03:30:56+00:00,mejor pod hac mexic sac diner cuent debit ten cas mejor efect domin peg pais,Neutral,0
5591,UCFDiFjy9Dbj6dpZNZL7iA5Q,@LeninAlexander,2023-03-14 03:31:06+00:00,descarg videop tare futur jijijiji,Neutral,0
5590,UCFDiFjy9Dbj6dpZNZL7iA5Q,@LeninAlexander,2023-03-14 03:33:44+00:00,tip tecnocrat fond cagnd mied,Neutral,0
5589,UCZRIyZVqjMRwwo0CTJxBiBA,@enmanueliglesias,2023-03-14 03:33:50+00:00,excelent explic sencillez entiend perfeccion salud cub,Positive,1
3352,UCAKPqZi7Ib4tg5nvdwrTHQQ,@elviraarteaga4782,2023-03-14 03:34:58+00:00,graci vide qued esper referent fobapro,Neutral,0
3351,UCX7pY7cw3MJS5wfJG9UhmCg,@angelmedina406,2023-03-14 03:42:57+00:00,cre baj castig accion traig accion banc grand ten mied regres buen oportun,Neutral,0
3350,UCjGXpVGqvd4Jr3TkUcyfBbQ,@mariojaviermendozasilva7239,2023-03-14 03:43:53+00:00,buen vide hac estim felic,Positive,1
5588,UCkac13ab6Ux5np8lWpyZ3Fg,@luismontealegre7230,2023-03-14 03:45:10+00:00,qued respir camin mientr habl,Neutral,0
3349,UCHiJUXCVehZKzv4Zum1juxA,@CarmenRivera-ct2df,2023-03-14 03:45:59+00:00,piens oportun intervencion gobiern rescat banc cre veng descalabr imprim billet inflacion solvent episodi,Negative,-1
3348,UCC31ydqSSH7J9vkmRg-tdxg,@margaritomartingarcia5555,2023-03-14 03:49:25+00:00,graci vide omar siempr gran inform amig discut hor com platic inform satisfech tod inform brsalud,Positive,1
3347,UCik7KJk6IQKTuW8ex12GuJA,@Kiuboss,2023-03-14 03:50:37+00:00,colaps youtubehast lleg diner facil youtubers,Neutral,0
3346,UCJlhLucPGbsfiGLKJ2aGfKg,@mariorafaelherreravaca8768,2023-03-14 03:51:07+00:00,proporcion diner real banc proporcion dic ten quot librosquot conoc encaj legal,Neutral,0
3345,UCzS1V80nW2QwUaqmrGUFvBw,@chadgpt_mx,2023-03-14 03:53:00+00:00,homex,Neutral,0
3344,UCLem4eLGNb9hMtlqn73rprQ,@JuanMorales-cn4cd,2023-03-14 04:02:48+00:00,interes vide fobapro,Neutral,0
5587,UCK_TJBCvmSgp8TDB6WXIBNQ,@andresroa10,2023-03-14 04:04:26+00:00,cualqui banc planet quebr iliquidez deposit tiemp retir dinerobrbrel negoci banc ten diner caj fuert circul moned mayor circul menor cost diner negoci banc quotbodegajequot diner,Neutral,0
3343,UCa1MEmWudPW1sFp9hsJp9xw,@soran2290,2023-03-14 04:06:37+00:00,bid apoy caus,Neutral,0
5586,UCuWadN9MgOtC-byPh_XJoww,@cabalinora,2023-03-14 04:08:26+00:00,bitcoin mejor plat manej nadi pose diner nadi bloque diner nadi desvaloriz diner emision monetari moned acept mundial,Neutral,0
3342,UCEoANtWcNhdFsnCgjNnMZMw,@carlosbernal5877,2023-03-14 04:10:22+00:00,cre prediccion michael burry ultim alarm chick littlet,Neutral,0
3341,UCSZVe_591yh5AjuHwTKidQQ,@Kosuke133152,2023-03-14 04:15:08+00:00,volv sub dol,Neutral,0
3340,UCfJbWtAyJdWQ95v88Ln5oqw,@rayvaqu,2023-03-14 04:17:15+00:00,mejor bursanet,Neutral,0
3339,UCEgGZCKtwOtUjrK7seCDHRQ,@indira912,2023-03-14 04:24:17+00:00,cuant invert recib bon refer abrir cuent bursanet,Neutral,0
3338,UC42AiPgZfz7xVgqS_62m5MQ,@pilarespinoza3874,2023-03-14 04:34:07+00:00,cuentan fobapro ciert graci vide,Neutral,0
3337,UC18jGEpjaXGy7rjk-QR2V-g,@IncrementaTuCartera,2023-03-14 04:43:16+00:00,ose hiz quebr banc mied quiebr cab dud finanz emocion influ bien,Neutral,0
3336,UCHj1czV0EAKS7j3owv2_EGA,@robertoprieto5328,2023-03-14 04:45:08+00:00,total satisfech canal inform graci compart,Positive,1
3335,UCk7VwmkrcW1QvTaGX5iGvMQ,@chrisatve,2023-03-14 04:47:10+00:00,igual gobiern ayud har sub inflacion cript aument tas har efect domin tir vari banc bank amer ver,Negative,-1
5584,UCbFWItn6jOS-u3wIJAJF5ag,@MrXdzang,2023-03-14 05:01:23+00:00,joer escuchart habl parec color rosaahor mism met diner sillicon valley bank,Neutral,0
3333,UCzko3xxEq_kQNysfg_P_3hw,@diegovalero8454,2023-03-14 05:33:28+00:00,graci vide omar buen igual fobaproabrsalud,Positive,1
3332,UCP1I9dD9SWc_mpjT3msPelQ,@pageegap1,2023-03-14 06:18:07+00:00,videit dolarapp estari genial,Positive,1
5583,UCBfO4TMSZf62ZKYD7H2UYDg,@heckozero991,2023-03-14 06:18:50+00:00,freddy hiz peon sistem,Neutral,0
5582,UCG2dSsVx7TCy_K4DmTRe4Kg,@jimmy23496,2023-03-14 06:25:58+00:00,deb impresion diner maner incontrolablees diner apoy empres plandemi cerr negoci diner ucrani diner recien sal horn,Neutral,0
3331,UCJ9ZyVZFUkpTWPli2qVNpTw,@DanielGonzalez-rg6wc,2023-03-14 07:04:14+00:00,hol omarbrhabl bon compr bon cet tasasbrsalud,Neutral,0
5580,UCwud7I_JUmITnI04gAao0uQ,@jeffersongarciatorres,2023-03-14 07:54:01+00:00,segun quebr exposicion crypto contrari perd,Neutral,0
3330,UCtvuy7zWDQ7wK5lFuL3nIpg,@josedejesuslopezdiaz,2023-03-14 08:01:57+00:00,clickbait sab perfect tem fluj,Neutral,0
5579,UCgrqf668rcOydVU55C6Mqfg,@saxsawaman9732,2023-03-14 08:45:45+00:00,dej polv maldit mir car lament habl locur,Negative,-1
5578,UCKHXPLuK4Q9wDloESTomlZw,@ruster306,2023-03-14 08:47:52+00:00,alert fredy experient deci,Neutral,0
5577,UCwcDxlk75tMODn1hdHLT_BA,@miriamjaimemontero6366,2023-03-14 09:02:25+00:00,freddy encant habl,Positive,1
3329,UCGG3Ji8jPb4s1qiAQTeNLEA,@luismontes1223,2023-03-14 09:51:56+00:00,omar interes analiz fobapro,Neutral,0
3328,UCSoF_J3wQ-aPiG3ZvMEkIbA,@poesialsabiduria9739,2023-03-14 09:58:47+00:00,omar brok recomiend regul invert diner aqu mexic,Neutral,0
3327,UCCJa_hZj5sUmunakwYe_-Iw,@photo.syntesys,2023-03-14 10:01:58+00:00,corrigem equivoc traduc terc banc grand sin terc quotropturaquot grand banc histori,Neutral,0
5575,UCaAL0g-8rPfvgcN6ZxTxGdQ,@akamikeru7561,2023-03-14 10:18:19+00:00,fras quot complicadoquot maner hipocrit decirquotn entren panic esper sac primer dineroquot mientr debaj sac recurs despiert gigant hic cas quot complic entrar panicoquot qued viend grand com llev fond,Neutral,0
5293,UCGapgYUSNL-U4C_UZO0DcLA,@rmmrmm7752,2023-03-14 10:24:55+00:00,articul quotobligatoried conoc lengu catalanaquot bryo conozc perfect disting escuch habl conozc italian rus ingles habl desgraci ningun,Neutral,0
1024,UCwkmlzBAiWGCBhC8TTlVkWg,@estebansanchez512,2023-03-14 10:43:02+00:00,prim comentariobrbrbrsiiii,Neutral,0
1023,UCh7GP1ynazuCyoM9vNQKoAQ,@Ilovethefootball24,2023-03-14 10:43:39+00:00,jajaj pas crec cuand volv grand egoist ahor sufr,Negative,-1
1022,UCmR153ruSK-S4X37w35B44w,@AldarisDMD,2023-03-14 10:43:50+00:00,pol,Neutral,0
1021,UC0Rnhavni_5b2Wh4URxkBXg,@s.a.8629,2023-03-14 10:45:10+00:00,genial explic necesari entend pas siempr much graci,Positive,1
142,UC3bRVqfLpexxvzmoIyYc-KQ,@MemoriasDeTiburon,2023-03-14 10:45:31+00:00,quier empez invert bols brok confianz monton curs gratis sol registrart cuent dem practic diner ficticiobr link href,Neutral,0
1019,UCKUozFtg_mHZ5JRjACKvfsA,@nessmm100,2023-03-14 10:46:23+00:00,millon vec españ pon retrospect,Neutral,0
5574,UC7F1czaojoWn0Ee4zyWdOaA,@dsanchezg,2023-03-14 10:55:06+00:00,pareces maradon,Neutral,0
1017,UCNCCftowov2bfl3ckawSdcA,@dylanalvarado10-13,2023-03-14 11:08:21+00:00,gran explic com siempr salud memori,Positive,1
1016,UC1pXGzbH1kMmjk8VoObWQyw,@tonitoni2442,2023-03-14 11:08:32+00:00,lik,Neutral,0
3266,UCj3BpFdVwunNRwQ1Zsd-B0w,@kaindiaz8656,2023-03-14 11:11:33+00:00,buen resum siempr lecher,Positive,1
3265,UCBBtdeph0mTDqv0tTInbVIA,@JavierCG86,2023-03-14 11:12:18+00:00,resub,Neutral,0
1015,UCgmYHHMjfb1cltlymnTFk-g,@catusilvestris,2023-03-14 11:13:45+00:00,ocurr termin jueg monopoli,Neutral,0
1014,UCnWAeXjcnif4Y8sw38KKhvA,@yisus88728,2023-03-14 11:14:02+00:00,mexic aqu andam,Neutral,0
1013,UCBlwKslTOo7QqoaqK6flNdw,@santiagomm3063,2023-03-14 11:14:59+00:00,supong empez atraves torment amain banc caeran pas puntill aguant saldran airos afect bastant parec lehmann brothers aunqu mism caus,Neutral,0
3263,UCTfQWu02jmRZRejFPejUrog,@juan1911,2023-03-14 11:15:07+00:00,crisis anterior dec banc español fuert pas teni pas,Negative,-1
3262,UCYvjs9kRKwxSKg5iH94Pxmw,@gavirro-Draguenorux5490,2023-03-14 11:15:33+00:00,men asist legal yend casc vend proposit polit,Neutral,0
1012,UCIlUXImUg5UUmKNIlmi3oZw,@HansPereira,2023-03-14 11:16:00+00:00,coment href caer pes hech ilegal,Negative,-1
5573,UCXVgPUhhDcYkjAK6eI6BJqg,@MX7681,2023-03-14 11:18:47+00:00,tampoc desencaj quebr banc estrategi quebr competent emergent sector,Negative,-1
3261,UCWDtfYu3DYmcuc3eTCT33wg,@roca3636,2023-03-14 11:19:23+00:00,tom escopet quier habl,Neutral,0
3260,UCKqC7pAXvZQA0S6dn-pzamA,@shogun3848,2023-03-14 11:20:32+00:00,grand lecher quier explic profund pued medi econom resum cojonud,Neutral,0
1011,UCwFNyk-8FLLaLBLddMTohyA,@arisfabianmunozmarquez7096,2023-03-14 11:24:32+00:00,banc manej diner lueg ped rescat mientr sig rescat banc segu quebr,Neutral,0
3259,UCf4SdXwPtfbRRzuUK5XIRDQ,@adrilega99,2023-03-14 11:25:11+00:00,sistem qued hrefhttpwwwyoutubecomresultssearch_querybitcoin,Neutral,0
1010,UC_1ieFPx70cr8llXPdY6FFQ,@El.larvas,2023-03-14 11:26:39+00:00,sac billeter hor rescat desahuci dej pag recib hipotec,Neutral,0
3258,UCSgrqfuDzwI3b8hWbtlq2Jw,@Martin97perussini,2023-03-14 11:27:47+00:00,olor corralit,Neutral,0
1009,UCJKsvHhazMXU-En6ghAOmHw,@vossosloca1,2023-03-14 11:31:40+00:00,encaj viv banc simons,Neutral,0
3257,UC41oQIGkNTqz1x0IJdFmy_Q,@90jimmyk,2023-03-14 11:32:04+00:00,sab bien facil viv promes supong banc quottalquot conoc,Neutral,0
3256,UC1ahY6Uu_kn9ag4lz-Pmt3Q,@alvarri,2023-03-14 11:32:29+00:00,credit suiz calent band libr hac mes caer serv put,Neutral,0
1008,UCVf8v5THVMFoHK4YpjO1RRQ,@alojomora3xalojomora3x39,2023-03-14 11:32:38+00:00,genial explic bien eeuu rescat client banc españabrbry cre porqu afect banc deb gestion pen invert bon letr diversific suficient activ ademas sub tip ven hac bien podr hab vend hac mes men perd invert bienesbrbrel error sid diversific inversion pud invent rent variabl inmuebl vec arriesg arriesg,Neutral,0
3255,UC7lcakYPWzq_uxfn5AqmtnQ,@javierserracin1195,2023-03-14 11:35:42+00:00,sol estren sirenit progr quiebr disney arrastr monton negoci hac mism,Neutral,0
3253,UCb0t0bnUUdqyuuyCFwkCzJg,@Guillonfire,2023-03-14 11:36:55+00:00,pas pag nuev mierd negligent put banc pij final siempr pag mism sig tesl,Negative,-1
3252,UCBDCVaA1X4nAuGnhFrcSMVQ,@josearanda7967,2023-03-14 11:37:49+00:00,jaj argentin sig pid prest,Neutral,0
3251,UCsk8m-07vz8fUBKHe67xGdw,@peacefulhobbit7920,2023-03-14 11:38:19+00:00,capital fall señor,Neutral,0
3250,UCb0t0bnUUdqyuuyCFwkCzJg,@Guillonfire,2023-03-14 11:38:36+00:00,clar banc español prepar pues clar qued diner funcion,Neutral,0
1007,UCe0RR6sqKB-w17UojdPGX1A,@DrYoyo-fw5pu,2023-03-14 11:40:40+00:00,encaj fraccionari banc pon riesg deposit banc central sub interes alter merc lueg ven sup hero salv mism destru,Neutral,0
1006,UCcFrV0G8l5yDtXfqYUMDvjw,@quiquedc,2023-03-14 11:41:56+00:00,bitcoin activ refugi tomater segur crec junt vecin,Neutral,0
3326,UCM4BVJQGo_ibKMVr0pRs-eg,@eduardogamboa693,2023-03-14 11:45:43+00:00,bien expliqu fobapro omar,Neutral,0
3249,UCNg2016Fc8xHNaQyv1alhSA,@bealymoncada9675,2023-03-14 11:48:24+00:00,crisis crisis kek corr haci contrari sac piragu rem corr insensat aunq casi siempr ven unic pued hac llev mejor posibl vay mierd,Negative,-1
1005,UC1UF4IeB0v5ZUpczUJaaj7g,@amongar,2023-03-14 11:50:35+00:00,siempr ric quier hac ric carg sistem econom com consecuent real viv,Neutral,0
1004,UCMqPIQSszUqOvXgrofxTpdg,@tonayrpellegrini2937,2023-03-14 11:55:24+00:00,albert fernandez ahor mird pas,Neutral,0
3248,UCkYn_THPh91FkWQcm8tEn5A,@jdnorena5736,2023-03-14 11:55:29+00:00,final vide jueg puert habl desgan casi entiend,Neutral,0
3247,UCpnaWMWn0HYxDNN9ogjWYrQ,@manchukuoball8095,2023-03-14 11:59:35+00:00,esper,Neutral,0
1003,UCJWkRimxEj-SIzREgfC4wZA,@capitanbrulote9052,2023-03-14 12:00:26+00:00,guerr guerr arregl tot,Neutral,0
1002,UC6TTQRQ3YpTDaTrLHfIvU5g,@AudiolibrosDePoder,2023-03-14 12:00:28+00:00,gran vide much graci,Positive,1
3246,UC-D63wf4RJMdppROqa1scuA,@shamirorea,2023-03-14 12:01:49+00:00,capital merd,Negative,-1
1001,UCIDzxATj5IjggsLB36hNKfA,@manuelp.1145,2023-03-14 12:01:55+00:00,imagin accion banc mayor vend accion pues rescat deposit busc dej deposit mont dolar esparc banc qued,Neutral,0
5571,UCWaULwzUE_cdASyDnmwJo1g,@fabnap4862,2023-03-14 12:03:16+00:00,mat rumor,Neutral,0
1000,UCVcN3TNG9zyJ-U0gZa8g7IA,@agenter.4894,2023-03-14 12:03:25+00:00,ahor quien pich guerr ucrani,Neutral,0
999,UCBOKidqRCqHP_WMoSfy8onw,@pachex2165,2023-03-14 12:03:28+00:00,usar impuest rescat empres import brus financi guerra ajen,Neutral,0
3245,UCGEnpF4SCkv1fDQq1LWeKJA,@Hychizen,2023-03-14 12:03:48+00:00,capital amiguet final culpabl sufr ahorr gent pierd trabaj siempr afect,Negative,-1
3244,UCPEFDk1nn3xloIgInK7O-iQ,@freddykmk26,2023-03-14 12:05:56+00:00,guerr ucrani efect tir culat,Neutral,0
3243,UCGg-LZ4hkX5wgCWhUGEur0w,@kuangmark,2023-03-14 12:06:47+00:00,mejor canal inform habl hispan,Neutral,0
5570,UCB5uecjTGHs4F4pw8E-0kIw,@ernestodiazquinones8830,2023-03-14 12:07:09+00:00,aset,Neutral,0
998,UCV7aNA_FWcc3ZCXSDq_yC3g,@michaelsantiago6462,2023-03-14 12:09:02+00:00,gran reinici dic andrew tat abrir puert bitcoin vien,Neutral,0
3325,UC8WKqWOE5a6sbAC8fnnWPkA,@bernardogarciar1531,2023-03-14 12:09:46+00:00,favor vide fobapro,Neutral,0
3242,UCbi2x5huojoT2H0KgJc1bDQ,@matiasm.7632,2023-03-14 12:10:09+00:00,city skylin interes,Neutral,0
3241,UCQwFuQLnLocj5F7ZcmcuWYQ,@MetaBallStudios,2023-03-14 12:10:17+00:00,hac graci pong banc sent represent banc financier,Neutral,0
997,UCC2PzZVtKLi6wm_r8kv6Jiw,@g.h6996,2023-03-14 12:10:29+00:00,piens crisis pas poc sab crisis empez termin segu huracan,Neutral,0
3240,UCNZSWbQ_bZBR4lIDp3gpANA,@mg_uve,2023-03-14 12:12:06+00:00,diner banc garantiz quit,Neutral,0
996,UCz8mnfEU1CldeQ3vkw4oHZg,@alvarocotino263,2023-03-14 12:15:10+00:00,much graci llev ayer esper sub vide explic tem entend,Neutral,0
5569,UCV1fS2VbRb6bk4QIbudLG7w,@cesaruquino,2023-03-14 12:16:15+00:00,banc normal hac cos normal href parfavaarr,Neutral,0
3239,UCXhi_2GHN9p44LbR_pYzaWg,@LeonFire.,2023-03-14 12:16:28+00:00,vien version yanqui,Neutral,0
995,UCTq1jAvETz1EK13Q_Uq_oVw,@rinoher1989,2023-03-14 12:18:17+00:00,startup,Neutral,0
994,UCMcbUIc10sBrbJzYVXmvA5A,@claudiojaviertajan1024,2023-03-14 12:19:03+00:00,banc respald criptomoned devalu tieni titul respald rar,Neutral,0
993,UCW8WepbbqXBQJvl2zUHSZzA,@JuanLopez-oh4gz,2023-03-14 12:21:59+00:00,disculp ignoranciabrpued afect direct problem bajadasub dol libr,Negative,-1
992,UCSJiGm5zl5Ww7teqOyYoJPw,@longart83,2023-03-14 12:22:07+00:00,culp reserv federal entonc,Neutral,0
991,UClEkw7zfGkqTZSi9GomLsNQ,@SRivas-nj4ii,2023-03-14 12:22:07+00:00,castig banquer palmadit man,Negative,-1
990,UCHrF7Yqz_8qDMZzZn_mJEdQ,@MrShadow732,2023-03-14 12:24:15+00:00,preocup ahor pued afect nuev sector pued nuev olas desp graci apoy gobiern empres qued descart,Negative,-1
989,UC5s-9tS6kDQ4mxPMfFei94g,@cabrictmag,2023-03-14 12:24:33+00:00,dad situacion actual entiend segu sub tip interes pued provoc caidas banc entend bien,Neutral,0
988,UCxwDadj9Gfgo_AvnGdnXi7Q,@monketer_3455,2023-03-14 12:25:05+00:00,epic,Neutral,0
987,UChyeBEM1CWQZhLY1N56IE8Q,@alfredocastillo211,2023-03-14 12:25:46+00:00,clasic terror econom brutal capital sociedad emergent estan terrorif calif riesg,Negative,-1
986,UCrATK5xCUqngZUsXixYqWCg,@coria79,2023-03-14 12:26:09+00:00,entend bien banc años trayectori mejor banc nacion aparec forb patrimoni millon quiebr cifr menor patrimoni ahno ademas ahorr entraron quotpanicoquot esper cre seri funcion capital sol histori cuent sol cre nadi pregunt respect simplement acept hech pens bas capital men sol formul repit gent entra panic termin crisis financ mundial llamat,Neutral,0
985,UCLjBUvFiMZMj8IYGGKwEjNA,@AGUILABLAZZ26,2023-03-14 12:27:20+00:00,lap estan asust,Negative,-1
3238,UCi3uDO2Vw3cA9SudGQ3SvUw,@petergalli2001,2023-03-14 12:27:26+00:00,clarit,Neutral,0
5567,UCsBNoSUZ-pxpPaVvLARiKWg,@ivan.martinez1548,2023-03-14 12:28:03+00:00,amig sab perd plat vend activ nen pech sab hac,Neutral,0
984,UCfY0Mdk91ozS1Ski1EqvZOA,@silviososa..8325,2023-03-14 12:29:10+00:00,unid pued cubr rescat empres pas pais destru raiz cualqui pais imprim rescat crisis asist puebl empresarial llev diner val compar dol unid hac sufr impact,Negative,-1
983,UCqg1uLkU29zIHvcQ_BbGzuw,@javiert5298,2023-03-14 12:31:49+00:00,genial,Neutral,0
982,UCZO27gTjIt-VmmigBVq-Spg,@93juan,2023-03-14 12:34:29+00:00,moralej ausenci regul pued llev desastr absolut,Negative,-1
3237,UCGI3tAGCubbmMOtwlYObmGg,@PCGatOS,2023-03-14 12:34:39+00:00,vam mor,Neutral,0
981,UCxEqft-LbO5IrUxPoSKslZw,@Ladin0,2023-03-14 12:36:07+00:00,cos pint bien dibuj,Positive,1
980,UCbKJA6hLqbHwjZ8dAMSseJA,@davixus,2023-03-14 12:38:19+00:00,banc sig jug diner aprend,Neutral,0
979,UCmSvqVrPjql5HghHRavxRqA,@1one179,2023-03-14 12:42:08+00:00,bitcoin sub valor president bukel deb salt moment jajajaj,Neutral,0
3236,UCb0t0bnUUdqyuuyCFwkCzJg,@Guillonfire,2023-03-14 12:42:10+00:00,nunc viv luci uturbi hero pus jak tod econom mundial pus siti tod mafi supuest palet capital,Neutral,0
978,UCH4m6CIgFxWrBBe4LDlAOsw,@diegoarmandogonzalez6667,2023-03-14 12:47:44+00:00,paraguay esper habl tem graci,Neutral,0
5566,UC9OCLa3wY2AycHp51l6toPA,@jeanuxi,2023-03-14 12:50:56+00:00,freddy resum pas banc capital recuerd puebl termin pag deud facil culp individu pas chin sab com solucionari puebl pierd,Neutral,0
977,UC4y2wWpWYPdtOSgDFEbLXCQ,@juanmi1995,2023-03-14 12:53:01+00:00,contagi sufr banc quotfomoquot manual much fortun ocasion oportun perfect recog sembr,Neutral,0
5565,UCFw8NQ4-28U5PXDxMrvWu0Q,@ecanosoft2010,2023-03-14 12:53:21+00:00,medi,Neutral,0
976,UCGbhc9rXlnNkxVYLkal72XA,@rubenmino5674,2023-03-14 12:53:56+00:00,corralit yanke brun trag propi medicin brqu unid,Neutral,0
3235,UCoXoQH0qr2SuE2EjlomvWxA,@juanmontoya0431,2023-03-14 12:55:26+00:00,contact bancari dij suces siempr plan,Neutral,0
974,UC1XmACtyhAkPCW2P7jExNWQ,@Lord_Benito,2023-03-14 12:55:33+00:00,ciudadan yankis pag inflacion sucesion dem pais deud usdhay econom inversor pronostic caid vien tap tap deud inyeccion diner merc,Neutral,0
973,UC73zBkH-X3ucJJqkzLxROsw,@davidalejandromunerabetanc9932,2023-03-14 12:57:52+00:00,increibl gvon agor tem crisis mundial,Negative,-1
5564,UCQEk1W8r0OyKF6OtabCHemQ,@fabianmontealegrerozo2521,2023-03-14 12:58:44+00:00,graci amig valios conoc enseñ maner practic tem import complej,Positive,1
5563,UCk8DwzqyJBzoRa3IR9p7Ctg,@jennyvinyl85,2023-03-14 13:00:07+00:00,efect domin,Neutral,0
